year,combination,organism,antibiotics,R,Tested.isolates,isolates,Region,NAME,TMN,TMP,HEG,IT,OPE,PD,UP,PMP,PREC,SR,SSR,TCL,HUM,CPI,WASH,AMC,IC,HD,logit_R,log_AMC,log_IT,log_PMP,log_PD
2019,CRKP,Klebsiella pneumoniae,Carbapenems,0.001,1793,2,Europe and Central Asia,C048,-0.6,3.6,10.53541722,7616000,14.87585628,25.23766548,87.708,6,654.5,0.0149,0.272,0.881,177.9,85,53.63758214,10.58888889,86.42857143,2.14,-6.214608098,2.450046785,15.84576199,1.945910149,3.267195992
2020,CRKP,Klebsiella pneumoniae,Carbapenems,0.003,1843,6,Europe and Central Asia,C048,0.6,4.7,11.30486977,1957000,14.09078067,25.42072337,87.977,5.4,596.6,0.0168,0.305,0.458,161,85,53.63758214,10.37777778,86.14285714,2.14,-5.519458915,2.431662135,14.48692376,1.85629799,3.274148678
2021,CRKP,Klebsiella pneumoniae,Carbapenems,0.002,1997,4,Europe and Central Asia,C048,-1,3.2,15.33092237,15419263.68,12.71895053,25.48564076,88.23784054,5.8,593.4,0.0124,0.276,1.241,165.9,85,53.63758214,10.16666667,82.55269843,2.067304814,-5.80814249,2.41293315,16.55112824,1.916922612,3.276602728
2022,CRKP,Klebsiella pneumoniae,Carbapenems,0.002,2162,4,Europe and Central Asia,C048,-0.2,4,24.46108645,50137791.04,10.57646547,25.39157921,88.49052161,5.7,1502.8,0.0179,0.286,0.773,205.4,83,53.63758214,9.955555556,82.50677388,1.851914441,-5.80814249,2.393846684,17.73028561,1.902107526,3.27304499
2008,CRKP,Klebsiella pneumoniae,Carbapenems,2.22E-18,1227,0,East Asia and Pacific,C051,21.6,26.4,3.456041318,14584000,24.50151188,131.7861751,41.242,27.1,1685.3,0.231,0.324,0.496,137.8,35,84.7016749,15,95.83616516,2.1,-6.908754779,2.772588722,16.49543566,3.335769576,4.888740128
2009,CRKP,Klebsiella pneumoniae,Carbapenems,0.03,1311,39,East Asia and Pacific,C051,21.8,26.8,3.62030813,14150000,26.79975135,132.7363111,42.543,25.7,2026.2,0.203,0.286,0.605,151,34,84.7016749,15,95.83616516,2.1,-3.444339264,2.772588722,16.46522525,3.284663565,4.895870034
2010,CRKP,Klebsiella pneumoniae,Carbapenems,0.03,2018,61,East Asia and Pacific,C051,22.4,27.4,3.389728323,15936000,26.09715011,133.6305056,43.856,26.1,1624.1,0.211,0.288,1.405,137.3,35,84.7016749,14.7,95.83616516,2.1,-3.444339264,2.753660712,16.58409132,3.299533728,4.90253403
2011,CRKP,Klebsiella pneumoniae,Carbapenems,0.02,2009,40,East Asia and Pacific,C051,21.6,26.4,3.568256208,19230000,23.38223445,134.4963613,44.698,27.3,1825,0.27,0.49,0.36,142,34,84.73123732,15.3,95.83616516,2.1,-3.844050022,2.791165108,16.77198217,3.342861805,4.908944786
2012,CRKP,Klebsiella pneumoniae,Carbapenems,0.02,2151,43,East Asia and Pacific,C051,22.3,27.3,3.522939793,22354000,23.78911422,135.3657793,45.445,25.3,1527.7,0.19,0.266,1.023,127.7,37,84.7574649,14.8,95.83616516,2.1,-3.844050022,2.76000994,16.92251588,3.269568939,4.915340829
2013,CRKP,Klebsiella pneumoniae,Carbapenems,0.02,1895,38,East Asia and Pacific,C051,22,26.9,3.453133784,26547000,23.73593706,136.1909648,46.193,27.4,1503.6,0.208,0.293,1.234,130.8,35,84.78372318,14.9,96.55045088,2.1,-3.844050022,2.766319109,17.09442734,3.346389145,4.921373859
2014,CRKP,Klebsiella pneumoniae,Carbapenems,0.04,1453,58,East Asia and Pacific,C051,21.9,27,3.684479772,24810000,23.97712681,136.939347,46.943,25.8,1659.1,0.168,0.231,0.845,134,38,84.8100561,14.7,96.55045088,2.1,-3.154402342,2.753660712,17.0267574,3.288401888,4.926814074
2015,CRKP,Klebsiella pneumoniae,Carbapenems,0.04,1783,71,East Asia and Pacific,C051,22.3,27.4,3.85228623,29923000,28.36870969,137.5920394,47.694,23.5,2029,0.164,0.211,1.392,153.8,38,84.83642681,13.7,96.69330802,2.1,-3.154402342,2.687847494,17.21413801,3.198673118,4.931534649
2017,CRKP,Klebsiella pneumoniae,Carbapenems,0.13,202,26,East Asia and Pacific,C051,22.2,27,3.852767715,35592000,27.87629489,138.7739083,49.2,22.7,1366.5,0.254,0.383,1.202,122.5,37,84.88930104,12.8,96.69330802,2.1,-1.894444654,2.624668592,17.38763148,3.165475048,4.940026176
2018,CRKP,Klebsiella pneumoniae,Carbapenems,0.1,325,32,East Asia and Pacific,C051,22.2,27,3.869051944,38178000,28.9859899,139.2233201,49.949,24.4,1600.9,0.22,0.348,0.954,129.7,36,84.91559496,12.4,94.26473659,2.1,-2.188384741,2.595254707,17.45777002,3.234749174,4.943236295
2019,CRKP,Klebsiella pneumoniae,Carbapenems,0.13,905,118,East Asia and Pacific,C051,22.4,27.6,3.861980212,39916000,27.72084895,139.5755701,50.692,23.6,1688.5,0.175,0.209,1.857,137.9,36,84.94168096,11.98221827,94.26473659,2.1,-1.894444654,2.563580596,17.50228783,3.202746443,4.94574521
2020,CRKP,Klebsiella pneumoniae,Carbapenems,0.09,1154,104,East Asia and Pacific,C051,22.4,27.5,4.345780738,39916000,29.55669597,139.9042142,51.43,24.8,2118,0.185,0.206,1.596,157.2,36,84.9675933,11.56443654,88.28571429,2.1,-2.303683391,2.530870326,17.50228783,3.250374492,4.948080328
2016,CRKP,Klebsiella pneumoniae,Carbapenems,0.19,324,62,Middle East and North Africa,C052,15.3,20.8,6.258562857,5724000,44.45805881,75.21670314,68.346,19.3,328.9,0.00193,0.000438,1.896,48.6,41,85.27073666,37.6,97.14285714,2.18,-1.445994626,3.653252276,15.56017859,3.010620886,4.33358064
2017,CRKP,Klebsiella pneumoniae,Carbapenems,0.23,193,44,Middle East and North Africa,C052,15,20.4,6.186577058,7052000,45.38337909,76.0262809,68.642,16.6,360.1,0.00222,0.000245,1.377,52.4,42,84.9842421,38.1,96.85714286,2.18,-1.205270663,3.666122467,15.76882196,2.867898902,4.344146674
2018,CRKP,Klebsiella pneumoniae,Carbapenems,0.21,400,84,Middle East and North Africa,C052,15.1,20.5,5.94643465,8299000,46.95498749,76.80896627,68.945,19.1,287.8,0.00283,0.000257,1.507,43.4,43,84.69608731,38,96.42857143,2.18,-1.321439834,3.663561646,15.9316457,3.000719815,4.354256672
2019,CRKP,Klebsiella pneumoniae,Carbapenems,0.27,200,54,Middle East and North Africa,C052,15.1,20.5,5.45249886,9429000,48.05763003,77.55737642,69.254,17,181.1,0.00388,0.000508,1.34,33.5,43,84.40589989,38.12231147,96.85714286,2.18,-0.992294639,3.66669293,16.05930071,2.890371758,4.363829268
2020,CRKP,Klebsiella pneumoniae,Carbapenems,0.16,174,28,Middle East and North Africa,C052,15.2,20.6,6.425731865,2012000,40.77302001,78.28091529,69.568,17.1,160.2,0.0025,0.000202,2.015,32.9,44,84.11333932,37.92772506,96.28571429,2.18,-1.653187295,3.661706723,14.51464031,2.895911938,4.372997435
2013,CRKP,Klebsiella pneumoniae,Carbapenems,0.15,1083,162,Europe and Central Asia,C053,6.2,12,4.370999455,39861000,21.65064867,99.49731299,72.531,26.4,681.4,0.0702,0.0523,1.336,113.6,50,53.63758214,38.5,97.57142857,2.65,-1.729132292,3.676300672,17.50090899,3.310543013,4.610130991
2014,CRKP,Klebsiella pneumoniae,Carbapenems,0.28,1493,418,Europe and Central Asia,C053,6.9,12.5,4.325178561,41627000,22.39496837,101.49302,73.077,26.6,677.9,0.075,0.0274,1.323,115,45,53.63758214,39.2,94.42857143,2.68,-0.942284468,3.693866996,17.54425958,3.317815773,4.629794699
2015,CRKP,Klebsiella pneumoniae,Carbapenems,0.35,2533,887,Europe and Central Asia,C053,6.2,11.8,4.11690405,41114000,21.86659228,103.486322,73.611,27.2,562.6,0.0832,0.0537,0.806,102.3,20.8,53.63758214,39.8,95.28571429,2.68,-0.617723419,3.708682081,17.53185928,3.339321978,4.649056173
2016,CRKP,Klebsiella pneumoniae,Carbapenems,0.41,2837,1163,Europe and Central Asia,C053,6.3,12.2,4.284692211,30907000,21.55793496,105.2705768,74.134,24.5,719.7,0.0712,0.0391,1.566,127,41,53.63758214,38.5,95.85714286,2.75,-0.363222803,3.676300672,17.24649329,3.238678452,4.665988453
2017,CRKP,Klebsiella pneumoniae,Carbapenems,0.38,3165,1203,Europe and Central Asia,C053,6,11.9,4.179749844,37970000,22.28979775,106.6614165,74.644,26,617.1,0.0659,0.0292,0.741,116.8,40,53.63758214,37.5,94.14285714,2.81,-0.488531707,3.650658241,17.45230696,3.295836866,4.67899127
2018,CRKP,Klebsiella pneumoniae,Carbapenems,0.41,3641,1493,Europe and Central Asia,C053,7.6,13.2,4.123638312,46113000,22.61772771,107.5962527,75.143,25.7,565.2,0.0841,0.0361,2.596,104,41,53.63758214,36.7,95.85714286,2.85,-0.363222803,3.629660094,17.64660549,3.284663565,4.687636901
2019,CRKP,Klebsiella pneumoniae,Carbapenems,0.45,4028,1813,Europe and Central Asia,C053,6.8,12.5,4.224615244,51747000,22.31467742,108.4698933,75.63,25.6,592.6,0.0832,0.0687,1.651,110.6,39,53.63758214,35.9,96.71428571,2.85,-0.20026747,3.608211551,17.76187704,3.280911216,4.695649564
2007,CRKP,Klebsiella pneumoniae,Carbapenems,0.02,309,6,East Asia and Pacific,C050,5.2,9.8,7.77902719,8347000,18.75071524,351.1687243,88.146,25.9,1705,1.39,0.549,1.804,235.8,57,53.63758214,15.7,91.65457869,13.87,-3.844050022,2.815408719,15.93741287,3.292126287,5.864110391
2008,CRKP,Klebsiella pneumoniae,Carbapenems,0.03,325,10,East Asia and Pacific,C050,6,10.5,8.088168935,8351000,18.82937873,351.3388203,89.103,24.6,1836.3,1.43,0.541,1.195,243.4,57,53.63758214,14.9,90.27131663,13.71,-3.444339264,2.766319109,15.93789197,3.242592351,5.86459327
2009,CRKP,Klebsiella pneumoniae,Carbapenems,0.06,267,16,East Asia and Pacific,C050,5.9,10.5,8.953884717,6790000,18.70581605,351.2949246,89.989,24.8,1791,1.1,0.376,1.371,223.2,56,53.63758214,15.3,92.69988806,13.62,-2.736069275,2.791165108,15.73096165,3.250374492,5.864468679
2010,CRKP,Klebsiella pneumoniae,Carbapenems,0.06,349,21,East Asia and Pacific,C050,5,9.2,9.060499955,8611000,18.07275369,351.3580247,90.812,26.2,1802.3,0.981,0.446,0.459,238,58,53.63758214,16.7,93.98560234,13.51,-2.736069275,2.87356464,15.96855113,3.303216973,5.864647774
2011,CRKP,Klebsiella pneumoniae,Carbapenems,0.09,393,35,East Asia and Pacific,C050,4.6,9.1,10.47352384,6219000,16.25937635,350.7078189,91.069,23.1,1750.4,0.995,0.425,1.667,224.6,61,53.63758214,20.6,94.00658004,13.4,-2.303683391,3.072693315,15.64311984,3.18221184,5.862800771
2012,CRKP,Klebsiella pneumoniae,Carbapenems,0.11,408,45,East Asia and Pacific,C050,5.5,9.8,10.65293733,8358000,16.06931222,350.1481481,91.148,21.6,1785.4,1.44,0.655,1.512,231.9,61,53.63758214,21.3,94.86372289,13.35,-2.082814226,3.104586678,15.93872984,3.117949906,5.861208209
2013,CRKP,Klebsiella pneumoniae,Carbapenems,0.12,414,50,East Asia and Pacific,C050,5.3,10,10.6548296,10364000,15.73908798,349.6433471,91.226,21.1,1841.6,1.18,0.488,0.782,248.5,61,53.63758214,19.4,94.43515146,13.3,-1.98526708,3.015534901,16.15384892,3.095577609,5.859769602
2014,CRKP,Klebsiella pneumoniae,Carbapenems,0.16,369,59,East Asia and Pacific,C050,5.4,10.2,10.71211885,13413000,15.88214105,349.1796982,91.304,24.2,1904.4,0.814,0.353,2.169,243.2,61,53.63758214,19.7,95.00658004,13.21,-1.653187295,3.0301337,16.41173502,3.226843995,5.858446446
2015,CRKP,Klebsiella pneumoniae,Carbapenems,0.18,417,75,East Asia and Pacific,C050,6.5,11.1,10.74041286,19737000,15.91701423,348.8093278,91.381,21.7,1563.7,1.02,0.387,1.972,218.2,62,53.63758214,22.5,92.86372289,13.17,-1.512026078,3.157000421,16.79800566,3.122364924,5.857388228
2016,CRKP,Klebsiella pneumoniae,Carbapenems,0.27,391,106,East Asia and Pacific,C050,6.6,11.2,10.66581016,24039000,15.96279055,348.6310014,91.457,20,1876.2,1.53,0.682,1.859,233.3,61,53.63758214,19.8,95.72086575,13.11,-0.992294639,3.034952987,16.99518811,3.044522438,5.856878317
1999,CRKP,Klebsiella pneumoniae,Carbapenems,2.22E-18,2588,0,North America,C055,2.6,9,12.44126184,84362782,58.55420127,30.48084346,78.87708964,12.9,735,0.0535,0.164,0.758,102.7,75,53.63758214,27.8,90.83625481,3.363196635,-6.908754779,3.360375387,18.2506369,2.63188884,3.449379217
2000,CRKP,Klebsiella pneumoniae,Carbapenems,2.22E-18,3230,0,North America,C055,2.8,9,12.47666674,78343000,55.6100775,30.79730133,79.057,12.9,729.8,0.0522,0.133,1,100.5,78,53.63758214,27.8,90.41516637,3.49,-6.908754779,3.360375387,18.17660719,2.63188884,3.459381422
2001,CRKP,Klebsiella pneumoniae,Carbapenems,2.22E-18,3459,0,North America,C055,3,9.2,13.14153758,70975000,54.66393591,31.10362839,79.234,12.6,762,0.0522,0.149,0.786,106.6,76,53.63758214,29.7,90.27230923,3.47,-6.908754779,3.424262655,18.07783827,2.610069793,3.468969058
2002,CRKP,Klebsiella pneumoniae,Carbapenems,2.22E-18,3697,0,North America,C055,3.1,9.3,13.95649086,64434000,54.78593244,31.39354993,79.409,12.2,806.2,0.0574,0.16,0.951,109.8,77,53.63758214,29.2,90.27230923,3.39,-6.908754779,3.407841924,17.98115202,2.58021683,3.477959327
2003,CRKP,Klebsiella pneumoniae,Carbapenems,2.22E-18,3733,0,North America,C055,3.1,9.2,14.45122768,62082000,55.01500359,31.66453462,79.583,11.9,759.8,0.0561,0.182,0.99,108.7,75,53.63758214,29.8,91.70088066,3.33,-6.908754779,3.42751469,17.94396667,2.557227311,3.486289921
2004,CRKP,Klebsiella pneumoniae,Carbapenems,2.22E-18,4616,0,North America,C055,3.2,9.2,14.49009264,67606000,54.57042524,31.95894507,79.757,11.4,746.7,0.0547,0.146,0.863,105.4,75,53.63758214,27.4,91.8437378,3.26,-6.908754779,3.346389145,18.02920731,2.517696473,3.495262698
2005,CRKP,Klebsiella pneumoniae,Carbapenems,0.01,4696,47,North America,C055,3.4,9.5,14.50937229,71484000,54.52131579,32.2548766,79.928,12.3,722,0.0523,0.14,1.153,103.6,76,53.63758214,29.7,91.8437378,3.2,-4.500819262,3.424262655,18.08498422,2.587764035,3.504201421
2006,CRKP,Klebsiella pneumoniae,Carbapenems,0.01,4158,42,North America,C055,3.3,9.6,14.63622744,183178000,53.69443478,32.56739985,80.099,11.1,764.7,0.0512,0.128,1.026,107.6,73,53.63758214,29.3,91.8437378,3.18,-4.500819262,3.411147713,19.02596892,2.493205453,3.513555353
2007,CRKP,Klebsiella pneumoniae,Carbapenems,0.02,3732,75,North America,C055,3.2,9.4,14.84013277,175299000,53.65125226,32.87861136,80.269,11.5,780.3,0.0432,0.107,1.143,106.8,72,53.63758214,27.9,91.8437378,3.14,-3.844050022,3.363841595,18.98200365,2.525728644,3.522783882
2008,CRKP,Klebsiella pneumoniae,Carbapenems,0.05,3745,187,North America,C055,2.4,8.6,15.12527011,175703000,52.48954057,33.24368685,80.438,10.5,765.9,0.054,0.117,0.212,106.9,73,53.63758214,27.8,91.98659494,3.13,-2.92568843,3.360375387,18.98430563,2.442347035,3.533502222
2009,CRKP,Klebsiella pneumoniae,Carbapenems,0.05,3286,164,North America,C055,2.6,8.7,16.10738661,160508000,51.48030062,33.53639923,80.606,9.5,769.3,0.0573,0.117,0.398,107.4,75,53.63758214,28.7,90.27230923,3.08,-2.92568843,3.391147046,18.89385435,2.351375257,3.542013818
2010,CRKP,Klebsiella pneumoniae,Carbapenems,0.05,3039,152,North America,C055,3.1,9.1,16.09899908,162275000,51.13159415,33.81578008,80.772,9.4,726.2,0.0502,0.121,0.695,102.5,71,53.63758214,28.6,91.55802351,3.05,-2.92568843,3.387774361,18.90480299,2.341805806,3.550070735
2011,CRKP,Klebsiella pneumoniae,Carbapenems,0.07,2503,175,North America,C055,2.9,9.1,16.01974463,147271421.9,51.05164191,34.06244395,80.944,9.5,802.6,0.0586,0.128,0.537,108.8,71,53.63758214,29.2,92.41516637,2.97,-2.5735794,3.407841924,18.80778786,2.351375257,3.557130585
2012,CRKP,Klebsiella pneumoniae,Carbapenems,0.07,1992,139,North America,C055,3.4,9.8,15.97576641,171629890.6,51.15852931,34.31324483,81.119,8.8,781,0.0474,0.13,1.448,107.9,73,53.63758214,25.1,91.70088066,2.93,-2.5735794,3.261935314,18.96085092,2.282382386,3.564258101
2013,CRKP,Klebsiella pneumoniae,Carbapenems,0.04,3121,125,North America,C055,2.7,8.9,15.82098833,179309906.3,50.47715374,34.55181319,81.299,8.5,860.3,0.0532,0.115,0.614,112.4,73,53.63758214,24.7,91.98659494,2.89,-3.154402342,3.246490992,19.00462619,2.251291799,3.570991159
2014,CRKP,Klebsiella pneumoniae,Carbapenems,0.04,3573,143,North America,C055,3,9.2,16.00899887,178311359.4,49.18666145,34.8061343,81.483,8.5,789.7,0.0516,0.137,0.501,108.4,74,53.63758214,25,92.41516637,2.83,-3.154402342,3.258096538,18.9990418,2.251291799,3.578119228
2015,CRKP,Klebsiella pneumoniae,Carbapenems,0.04,4243,170,North America,C055,3.8,10,16.28466612,176864531.3,48.62708498,35.06332868,81.671,8.1,819.7,0.0564,0.131,1.531,111.1,76,53.63758214,25.2,92.55802351,2.8,-3.154402342,3.265759411,18.99089464,2.208274414,3.585276523
2016,CRKP,Klebsiella pneumoniae,Carbapenems,0.03,5203,156,North America,C055,4.3,10.5,16.58075461,175261484.4,48.86335637,35.31834714,81.862,7.5,860.5,0.0518,0.145,2.224,114.3,74,53.63758214,25,92.98659494,2.77,-3.444339264,3.258096538,18.98178962,2.140066163,3.592323044
2000,CRKP,Klebsiella pneumoniae,Carbapenems,0.01,215,2,Latin America and the Caribbean,C056,20.3,25.3,7.349016717,602000,54.08254405,27.6942679,87.559,18.5,1790,0.385,0.651,0.298,153,27,53.63758214,10.3,62.38326206,0.800000012,-4.500819262,2.424802726,13.30801439,2.970414466,3.356697378
2001,CRKP,Klebsiella pneumoniae,Carbapenems,0.22,299,66,Latin America and the Caribbean,C056,20.7,25.8,7.859209855,792000,54.9824662,28.20724789,87.85,22.6,1934.3,0.343,0.533,0.626,155.7,28,53.63758214,10.4,74.09754777,0.800000012,-1.262412448,2.433613355,13.58231793,3.161246712,3.374416894
2002,CRKP,Klebsiella pneumoniae,Carbapenems,0.01,602,6,Latin America and the Caribbean,C056,20.8,25.8,7.720838527,590000,53.82577665,28.71824613,87.876,20.8,2000.9,0.387,0.644,0.864,160.9,25,53.63758214,10.5,74.5261192,0.800000012,-4.500819262,2.442347035,13.28787951,3.08190997,3.391761205
2003,CRKP,Klebsiella pneumoniae,Carbapenems,0.04,555,22,Latin America and the Caribbean,C056,21.2,26.1,7.500918666,435000,49.55294706,29.22966839,87.902,23.6,2105.2,0.416,0.675,0.912,167.2,24,53.63758214,10.8,76.81183349,0.9,-3.154402342,2.468099531,12.98310361,3.202746443,3.408823839
2004,CRKP,Klebsiella pneumoniae,Carbapenems,0.03,1138,34,Latin America and the Caribbean,C056,20.9,25.8,6.781316164,618000,45.81498881,29.73405929,87.928,20.5,1989,0.425,0.721,0.676,158.1,23,53.63758214,11.5,81.5261192,0.9,-3.444339264,2.525728644,13.33424535,3.068052935,3.425371463
2005,CRKP,Klebsiella pneumoniae,Carbapenems,0.07,927,65,Latin America and the Caribbean,C056,21.1,25.9,6.054475915,846000,53.50846169,30.23500368,87.954,21.6,2042.6,0.384,0.557,0.933,161.5,23,53.63758214,12.2,85.24040492,0.9,-2.5735794,2.58021683,13.64827582,3.117949906,3.441539379
2006,CRKP,Klebsiella pneumoniae,Carbapenems,2.22E-18,836,0,Latin America and the Caribbean,C056,21.2,25.8,8.089712008,883000,43.16394407,30.72624114,87.98,20.9,2010.7,0.417,0.644,0.674,159.3,23,53.63758214,13.1,76.38326206,0.9,-6.908754779,2.646174797,13.69108161,3.086486637,3.457144135
2007,CRKP,Klebsiella pneumoniae,Carbapenems,0.01,771,8,Latin America and the Caribbean,C056,21,25.8,7.772301031,898000,48.31311312,31.20582393,88.006,21.6,1572,0.419,0.622,0.76,140.5,20,53.63758214,13.9,72.24040492,1.3,-4.500819262,2.701361213,13.70792646,3.117949906,3.472147304
2008,CRKP,Klebsiella pneumoniae,Carbapenems,0.02,1188,24,Latin America and the Caribbean,C056,20.9,25.7,6.404551191,702000,60.15275576,31.66921716,88.031,21.5,2275.8,0.434,0.672,0.518,170.3,19,53.63758214,14.6,70.95469063,1.3,-3.844050022,2.747270914,13.46169011,3.113515309,3.486433263
2009,CRKP,Klebsiella pneumoniae,Carbapenems,0.05,942,47,Latin America and the Caribbean,C056,21.2,26.1,7.550159673,567000,65.60511989,32.11597075,88.057,20.1,2102.8,0.316,0.468,0.816,171,19,53.63758214,15,73,1.1,-2.92568843,2.772588722,13.24811635,3.04927304,3.500015666
2010,CRKP,Klebsiella pneumoniae,Carbapenems,0.15,787,118,Latin America and the Caribbean,C056,21.4,26.2,6.829588113,535000,62.11984079,32.55486877,88.083,24.6,1821.9,0.525,0.749,1.227,156.7,20,53.63758214,16,72.85714286,1.1,-1.729132292,2.833213344,13.1900239,3.242592351,3.513181973
2011,CRKP,Klebsiella pneumoniae,Carbapenems,0.15,491,74,Latin America and the Caribbean,C056,21,25.8,7.177066439,625000,57.08923359,32.98697239,88.108,22.7,1855.4,0.474,0.736,0.601,159.5,19,53.63758214,17.6,74.14285714,0.93,-1.729132292,2.923161581,13.34550853,3.165475048,3.525977286
2012,CRKP,Klebsiella pneumoniae,Carbapenems,0.24,514,123,Latin America and the Caribbean,C056,20.8,25.7,6.772952486,1061000,55.72266745,33.41128734,88.123,21.6,1605.4,0.434,0.684,0.513,139.1,19,53.63758214,18.7,76,0.93,-1.149836424,2.980618636,13.87472336,3.117949906,3.538384631
2013,CRKP,Klebsiella pneumoniae,Carbapenems,0.08,39,3,Latin America and the Caribbean,C056,20.9,25.8,5.984553528,1085000,61.44988543,33.82803809,88.133,20.4,1654.5,0.407,0.579,0.941,143.6,20,53.63758214,19.5,78,0.93,-2.431010882,3.020424886,13.89709147,3.063390922,3.550422755
2014,CRKP,Klebsiella pneumoniae,Carbapenems,2.22E-18,65,0,Europe and Central Asia,C024,20.3,26.6,12.8689386,8281375.664,33.0913946,404.8811115,58.45216456,50.1,80.8,0.000735,0,1.5495,23.6,33,53.63758214,14.9,86.63210723,3.082014722,-6.908754779,2.766319109,15.92951978,3.933784497,6.006060288
2016,CRKP,Klebsiella pneumoniae,Carbapenems,2.22E-18,42,0,Europe and Central Asia,C024,20.7,27.2,11.1223712,8281375.664,33.0913946,404.8811115,58.45216456,54.4,127.8,5.09E-05,0,1.586,29.7,36,53.63758214,16.7,86.63210723,3.082014722,-6.908754779,2.87356464,15.92951978,4.014579594,6.006060288
2017,CRKP,Klebsiella pneumoniae,Carbapenems,2.22E-18,38,0,Europe and Central Asia,C024,20.4,27.1,10.66571805,8281375.664,33.0913946,404.8811115,58.45216456,57.9,97.6,7.61E-05,0,1.2755,21.8,39,53.63758214,13.7,86.63210723,3.082014722,-6.908754779,2.687847494,15.92951978,4.075841091,6.006060288
2018,CRKP,Klebsiella pneumoniae,Carbapenems,0.02,65,1,Europe and Central Asia,C024,21.3,27.6,10.10640846,8281375.664,33.0913946,404.8811115,58.45216456,63.7,155,0.00545,0.0002,2.2745,31.4,37,53.63758214,10.5,86.63210723,3.082014722,-3.844050022,2.442347035,15.92951978,4.169761202,6.006060288
2019,CRKP,Klebsiella pneumoniae,Carbapenems,0.02,55,1,Europe and Central Asia,C024,20.9,27.1,9.43419212,8281375.664,33.0913946,404.8811115,58.45216456,57.1,93.7,0.00071,0,1.955,27.6,36,53.63758214,10.5,86.63210723,3.082014722,-3.844050022,2.442347035,15.92951978,4.062165664,6.006060288
2020,CRKP,Klebsiella pneumoniae,Carbapenems,2.22E-18,77,0,Europe and Central Asia,C024,20.9,27,9.844950811,8281375.664,33.0913946,404.8811115,58.45216456,56.4,130.2,0.00104,0,1.761,28.2,36,53.63758214,10.5,86.63210723,3.082014722,-6.908754779,2.442347035,15.92951978,4.050044303,6.006060288
